oui,isPrivate,companyName,companyAddress,countryCode,assignmentBlockSize,dateCreated,dateUpdated
00:0D:70,0,Datamax Corporation,,,MA-L,2026-07-05,2026-07-05
00:0D:71,0,boca systems,,,MA-L,2026-07-05,2026-07-05
00:0D:72,0,2Wire Inc,,,MA-L,2026-07-05,2026-07-05
00:0D:73,0,"Technical Support, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:74,0,"Sand Network Systems, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:75,0,Kobian Pte Ltd - Taiwan Branch,,,MA-L,2026-07-05,2026-07-05
00:0D:76,0,"Hokuto Denshi Co,. Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:77,0,FalconStor Software,,,MA-L,2026-07-05,2026-07-05
00:0D:78,0,Engineering & Security,,,MA-L,2026-07-05,2026-07-05
00:0D:79,0,"Dynamic Solutions Co,.Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:7A,0,DiGATTO Asia Pacific Pte Ltd,,,MA-L,2026-07-05,2026-07-05
00:0D:7B,0,Consensys Computers Inc.,,,MA-L,2026-07-05,2026-07-05
00:0D:7C,0,Codian Ltd,,,MA-L,2026-07-05,2026-07-05
00:0D:7D,0,Afco Systems,,,MA-L,2026-07-05,2026-07-05
00:0D:7E,0,"Axiowave Networks, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:7F,0,MIDAS COMMUNICATION TECHNOLOGIES PTE LTD ( Foreign Branch),,,MA-L,2026-07-05,2026-07-05
00:0D:80,0,Online Development Inc,,,MA-L,2026-07-05,2026-07-05
00:0D:81,0,Pepperl+Fuchs GmbH,,,MA-L,2026-07-05,2026-07-05
00:0D:82,0,Phsnet,,,MA-L,2026-07-05,2026-07-05
00:0D:83,0,Sanmina-SCI Hungary Ltd.,,,MA-L,2026-07-05,2026-07-05
00:0D:84,0,Makus Inc.,,,MA-L,2026-07-05,2026-07-05
00:0D:85,0,"Tapwave, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:86,0,Huber + Suhner AG,,,MA-L,2026-07-05,2026-07-05
00:0D:87,0,"Elitegroup Computer Systems Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:88,0,D-Link Corporation,,,MA-L,2026-07-05,2026-07-05
00:0D:89,0,Bils Technology Inc,,,MA-L,2026-07-05,2026-07-05
00:0D:8A,0,"Winners Electronics Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:8B,0,T&D Corporation,,,MA-L,2026-07-05,2026-07-05
00:0D:8C,0,Shanghai Wedone Digital Ltd. CO.,,,MA-L,2026-07-05,2026-07-05
00:0D:8D,0,"Prosoft Technology, Inc",,,MA-L,2026-07-05,2026-07-05
00:0D:8E,0,"Koden Electronics Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:8F,0,"King Tsushin Kogyo Co., LTD.",,,MA-L,2026-07-05,2026-07-05
00:0D:90,0,Factum Electronics AB,,,MA-L,2026-07-05,2026-07-05
00:0D:91,0,Eclipse (HQ Espana) S.L.,,,MA-L,2026-07-05,2026-07-05
00:0D:92,0,ARIMA Communications Corp.,,,MA-L,2026-07-05,2026-07-05
00:0D:93,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:94,0,"AFAR Communications,Inc",,,MA-L,2026-07-05,2026-07-05
00:0D:95,0,"Opti-cell, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:96,0,Vtera Technology Inc.,,,MA-L,2026-07-05,2026-07-05
00:0D:97,0,Hitachi Energy USA Inc.,,,MA-L,2026-07-05,2026-07-05
00:0D:98,0,S.W.A.C. Schmitt-Walter Automation Consult GmbH,,,MA-L,2026-07-05,2026-07-05
00:0D:99,0,Orbital Sciences Corp.; Launch Systems Group,,,MA-L,2026-07-05,2026-07-05
00:0D:9A,0,Infotec Ltd,,,MA-L,2026-07-05,2026-07-05
00:0D:9B,0,Heraeus Electro-Nite International N.V.,,,MA-L,2026-07-05,2026-07-05
00:0D:9C,0,K.A. Schmersal GmbH & Co. KG,,,MA-L,2026-07-05,2026-07-05
00:0D:9D,0,Hewlett Packard,,,MA-L,2026-07-05,2026-07-05
00:0D:9E,0,"TOKUDEN OHIZUMI SEISAKUSYO Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:9F,0,RF Micro Devices,,,MA-L,2026-07-05,2026-07-05
00:0D:A0,0,Nedap N.V.,,,MA-L,2026-07-05,2026-07-05
00:0D:A1,0,"MIRAE ITS Co.,LTD.",,,MA-L,2026-07-05,2026-07-05
00:0D:A2,0,"Infrant Technologies, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:A3,0,Emerging Technologies Limited,,,MA-L,2026-07-05,2026-07-05
00:0D:A4,0,Dosch & Amand Systems Ag,,,MA-L,2026-07-05,2026-07-05
00:0D:A5,0,"Fabric7 Systems, Inc",,,MA-L,2026-07-05,2026-07-05
00:0D:A6,0,Universal Switching Corporation,,,MA-L,2026-07-05,2026-07-05
00:0D:A7,0,Private,,,MA-L,2026-07-05,2026-07-05
00:0D:A8,0,Teletronics Technology Corporation,,,MA-L,2026-07-05,2026-07-05
00:0D:A9,0,Ingeteam,,,MA-L,2026-07-05,2026-07-05
00:0D:AA,0,"S.A.Tehnology co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:AB,0,Parker Hannifin GmbH Electromechanical Division Europe,,,MA-L,2026-07-05,2026-07-05
00:0D:AC,0,Japan CBM Corporation,,,MA-L,2026-07-05,2026-07-05
00:0D:AD,0,"Dataprobe, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:AE,0,"Samsung Heavy Industries Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:AF,0,Plexus Corp (UK) Ltd,,,MA-L,2026-07-05,2026-07-05
00:0D:B0,0,"Olym-tech Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:B1,0,"Japan Network Service Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:B2,0,"Ammasso, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:B3,0,SDO Communication Corperation,,,MA-L,2026-07-05,2026-07-05
00:0D:B4,0,Stormshield,,,MA-L,2026-07-05,2026-07-05
00:0D:B5,0,Globalsat Technology Corporation,,,MA-L,2026-07-05,2026-07-05
00:0D:B6,0,Broadcom,,,MA-L,2026-07-05,2026-07-05
00:0D:B7,0,"Sanko Electric Co,.Ltd",,,MA-L,2026-07-05,2026-07-05
00:0D:B8,0,Schiller Ag,,,MA-L,2026-07-05,2026-07-05
00:0D:B9,0,PC Engines GmbH,,,MA-L,2026-07-05,2026-07-05
00:0D:BA,0,Océ Document Technologies GmbH,,,MA-L,2026-07-05,2026-07-05
00:0D:BB,0,"Nippon Dentsu Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:BC,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
00:0D:BD,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
00:0D:BE,0,"Bel Fuse Europe Ltd.,UK",,,MA-L,2026-07-05,2026-07-05
00:0D:BF,0,"TekTone Sound & Signal Mfg., Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:C0,0,Spagat AS,,,MA-L,2026-07-05,2026-07-05
00:0D:C1,0,SafeWeb Inc,,,MA-L,2026-07-05,2026-07-05
00:0D:C2,0,Private,,,MA-L,2026-07-05,2026-07-05
00:0D:C3,0,"First Communication, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:C4,0,Emcore Corporation,,,MA-L,2026-07-05,2026-07-05
00:0D:C5,0,EchoStar Global B.V.,,,MA-L,2026-07-05,2026-07-05
00:0D:C6,0,"DigiRose Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:C7,0,Cosmic Engineering Inc.,,,MA-L,2026-07-05,2026-07-05
00:0D:C8,0,"AirMagnet, Inc",,,MA-L,2026-07-05,2026-07-05
00:0D:C9,0,THALES Elektronik Systeme GmbH,,,MA-L,2026-07-05,2026-07-05
00:0D:CA,0,Tait Electronics,,,MA-L,2026-07-05,2026-07-05
00:0D:CB,0,"Petcomkorea Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:CC,0,NEOSMART Corp.,,,MA-L,2026-07-05,2026-07-05
00:0D:CD,0,Groupe Txcom,,,MA-L,2026-07-05,2026-07-05
00:0D:CE,0,Dynavac Technology Pte Ltd,,,MA-L,2026-07-05,2026-07-05
00:0D:CF,0,Cidra Corp.,,,MA-L,2026-07-05,2026-07-05
00:0D:D0,0,TetraTec Instruments GmbH,,,MA-L,2026-07-05,2026-07-05
00:0D:D1,0,Stryker Corporation,,,MA-L,2026-07-05,2026-07-05
00:0D:D2,0,Simrad Optronics ASA,,,MA-L,2026-07-05,2026-07-05
00:0D:D3,0,"SAMWOO Telecommunication Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:D4,0,Symantec Corporation,,,MA-L,2026-07-05,2026-07-05
00:0D:D5,0,"O'Rite Technology Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
00:0D:D6,0,Iti Ltd,,,MA-L,2026-07-05,2026-07-05
00:0D:D7,0,Bright,,,MA-L,2026-07-05,2026-07-05
00:0D:D8,0,Bbn,,,MA-L,2026-07-05,2026-07-05
00:0D:D9,0,Anton Paar GmbH,,,MA-L,2026-07-05,2026-07-05
00:0D:DA,0,Allied Telesis K.K.,,,MA-L,2026-07-05,2026-07-05
00:0D:DB,0,Airwave Technologies Inc.,,,MA-L,2026-07-05,2026-07-05
00:0D:DC,0,Vac,,,MA-L,2026-07-05,2026-07-05
00:0D:DD,0,Profilo Telra Elektronik Sanayi ve Ticaret. A.Ş,,,MA-L,2026-07-05,2026-07-05
00:0D:DE,0,"Joyteck Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0D:DF,0,Japan Image & Network Inc.,,,MA-L,2026-07-05,2026-07-05
00:0D:E0,0,"ICPDAS Co.,LTD",,,MA-L,2026-07-05,2026-07-05
00:0D:E1,0,"Control Products, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:E2,0,CMZ Sistemi Elettronici,,,MA-L,2026-07-05,2026-07-05
00:0D:E3,0,AT Sweden AB,,,MA-L,2026-07-05,2026-07-05
00:0D:E4,0,"DIGINICS, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:E5,0,Samsung Thales,,,MA-L,2026-07-05,2026-07-05
00:0D:E6,0,"Youngbo Engineering Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
00:0D:E7,0,Snap-on OEM Group,,,MA-L,2026-07-05,2026-07-05
00:0D:E8,0,Nasaco Electronics Pte. Ltd,,,MA-L,2026-07-05,2026-07-05
00:0D:E9,0,Napatech Aps,,,MA-L,2026-07-05,2026-07-05
00:0D:EA,0,Kingtel Telecommunication Corp.,,,MA-L,2026-07-05,2026-07-05
00:0D:EB,0,CompXs Limited,,,MA-L,2026-07-05,2026-07-05
00:0D:EC,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
00:0D:ED,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
00:0D:EE,0,Andrew RF Power Amplifier Group,,,MA-L,2026-07-05,2026-07-05
00:0D:EF,0,Soc. Coop. Bilanciai,,,MA-L,2026-07-05,2026-07-05
00:0D:F0,0,Qcom Technology Inc.,,,MA-L,2026-07-05,2026-07-05
00:0D:F1,0,Ionix Inc.,,,MA-L,2026-07-05,2026-07-05
00:0D:F2,0,Private,,,MA-L,2026-07-05,2026-07-05
00:0D:F3,0,Asmax Solutions,,,MA-L,2026-07-05,2026-07-05
00:0D:F4,0,Watertek Co.,,,MA-L,2026-07-05,2026-07-05
00:0D:F5,0,Teletronics International Inc.,,,MA-L,2026-07-05,2026-07-05
00:0D:F6,0,Technology Thesaurus Corp.,,,MA-L,2026-07-05,2026-07-05
00:0D:F7,0,Space Dynamics Lab,,,MA-L,2026-07-05,2026-07-05
00:0D:F8,0,ORGA Kartensysteme GmbH,,,MA-L,2026-07-05,2026-07-05
00:0D:F9,0,NDS Limited,,,MA-L,2026-07-05,2026-07-05
00:0D:FA,0,Micro Control Systems Ltd.,,,MA-L,2026-07-05,2026-07-05
00:0D:FB,0,Komax AG,,,MA-L,2026-07-05,2026-07-05
00:0D:FC,0,ITFOR Inc.,,,MA-L,2026-07-05,2026-07-05
00:0D:FD,0,"Huges Hi-Tech Inc.,",,,MA-L,2026-07-05,2026-07-05
00:0D:FE,0,"Hauppauge Computer Works, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0D:FF,0,Chenming Mold Industry Corp.,,,MA-L,2026-07-05,2026-07-05
00:0E:00,0,Atrie,,,MA-L,2026-07-05,2026-07-05
00:0E:01,0,ASIP Technologies Inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:02,0,Advantech AMT Inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:03,0,Emulex Corporation,,,MA-L,2026-07-05,2026-07-05
00:0E:04,0,CMA/Microdialysis AB,,,MA-L,2026-07-05,2026-07-05
00:0E:05,0,Wireless Matrix Corp.,,,MA-L,2026-07-05,2026-07-05
00:0E:06,0,Team Simoco Ltd,,,MA-L,2026-07-05,2026-07-05
00:0E:07,0,Sony Corporation,,,MA-L,2026-07-05,2026-07-05
00:0E:08,0,"Cisco-Linksys, LLC",,,MA-L,2026-07-05,2026-07-05
00:0E:09,0,"Shenzhen Coship Software Co.,LTD.",,,MA-L,2026-07-05,2026-07-05
00:0E:0A,0,Sakuma Design Office,,,MA-L,2026-07-05,2026-07-05
00:0E:0B,0,"Netac Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0E:0C,0,Intel Corporation,,,MA-L,2026-07-05,2026-07-05
00:0E:0D,0,Hesch Schröder GmbH,,,MA-L,2026-07-05,2026-07-05
00:0E:0E,0,ESA elettronica S.P.A.,,,MA-L,2026-07-05,2026-07-05
00:0E:0F,0,Ermme,,,MA-L,2026-07-05,2026-07-05
00:0E:10,0,"C-guys, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:11,0,BDT Büro und Datentechnik GmbH & Co.KG,,,MA-L,2026-07-05,2026-07-05
00:0E:12,0,Adaptive Micro Systems Inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:13,0,Accu-Sort Systems inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:14,0,"Visionary Solutions, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:15,0,Tadlys LTD,,,MA-L,2026-07-05,2026-07-05
00:0E:16,0,SouthWing S.L.,,,MA-L,2026-07-05,2026-07-05
00:0E:17,0,Private,,,MA-L,2026-07-05,2026-07-05
00:0E:18,0,MyA Technology,,,MA-L,2026-07-05,2026-07-05
00:0E:19,0,LogicaCMG Pty Ltd,,,MA-L,2026-07-05,2026-07-05
00:0E:1A,0,JPS Communications,,,MA-L,2026-07-05,2026-07-05
00:0E:1B,0,IAV GmbH,,,MA-L,2026-07-05,2026-07-05
00:0E:1C,0,Hach Company,,,MA-L,2026-07-05,2026-07-05
00:0E:1D,0,ARION Technology Inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:1E,0,QLogic Corporation,,,MA-L,2026-07-05,2026-07-05
00:0E:1F,0,"TCL Networks Equipment Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0E:20,0,"ACCESS Systems Americas, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:21,0,MTU Friedrichshafen GmbH,,,MA-L,2026-07-05,2026-07-05
00:0E:22,0,Private,,,MA-L,2026-07-05,2026-07-05
00:0E:23,0,"Incipient, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:24,0,Huwell Technology Inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:25,0,"Hannae Technology Co., Ltd",,,MA-L,2026-07-05,2026-07-05
00:0E:26,0,Gincom Technology Corp.,,,MA-L,2026-07-05,2026-07-05
00:0E:27,0,"Crere Networks, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:28,0,Dynamic Ratings P/L,,,MA-L,2026-07-05,2026-07-05
00:0E:29,0,Shester Communications Inc,,,MA-L,2026-07-05,2026-07-05
00:0E:2A,0,dormakaba USA Inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:2B,0,Safari Technologies,,,MA-L,2026-07-05,2026-07-05
00:0E:2C,0,Netcodec co.,,,MA-L,2026-07-05,2026-07-05
00:0E:2D,0,"Hyundai Digital Technology Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0E:2E,0,Edimax Technology Co. Ltd.,,,MA-L,2026-07-05,2026-07-05
00:0E:2F,0,Roche Diagnostics GmbH,,,MA-L,2026-07-05,2026-07-05
00:0E:30,0,"AERAS Networks, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:31,0,Olympus Soft Imaging Solutions GmbH,,,MA-L,2026-07-05,2026-07-05
00:0E:32,0,Kontron Medical,,,MA-L,2026-07-05,2026-07-05
00:0E:33,0,"Shuko Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
00:0E:34,0,"NexGen City, LP",,,MA-L,2026-07-05,2026-07-05
00:0E:35,0,Intel Corporation,,,MA-L,2026-07-05,2026-07-05
00:0E:36,0,"HEINESYS, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:37,0,Harms & Wende GmbH & Co.KG,,,MA-L,2026-07-05,2026-07-05
00:0E:38,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
00:0E:39,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
00:0E:3A,0,Cirrus Logic,,,MA-L,2026-07-05,2026-07-05
00:0E:3B,0,"Hawking Technologies, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:3C,0,Transact Technologies Inc,,,MA-L,2026-07-05,2026-07-05
00:0E:3D,0,Televic N.V.,,,MA-L,2026-07-05,2026-07-05
00:0E:3E,0,Sun Optronics Inc,,,MA-L,2026-07-05,2026-07-05
00:0E:3F,0,"Soronti, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:40,0,Nortel Networks,,,MA-L,2026-07-05,2026-07-05
00:0E:41,0,"Nihon Mechatronics Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0E:42,0,Motic Incoporation Ltd.,,,MA-L,2026-07-05,2026-07-05
00:0E:43,0,G-Tek Electronics Sdn. Bhd.,,,MA-L,2026-07-05,2026-07-05
00:0E:44,0,"Digital 5, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:45,0,Beijing Newtry Electronic Technology Ltd,,,MA-L,2026-07-05,2026-07-05
00:0E:46,0,"Niigata Seimitsu Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0E:47,0,"NCI System Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0E:48,0,Lipman TransAction Solutions,,,MA-L,2026-07-05,2026-07-05
00:0E:49,0,Forsway Scandinavia AB,,,MA-L,2026-07-05,2026-07-05
00:0E:4A,0,"Changchun Huayu WEBPAD Co.,LTD",,,MA-L,2026-07-05,2026-07-05
00:0E:4B,0,atrium c and i,,,MA-L,2026-07-05,2026-07-05
00:0E:4C,0,Bermai Inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:4D,0,Numesa Inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:4E,0,"Waveplus Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0E:4F,0,Trajet GmbH,,,MA-L,2026-07-05,2026-07-05
00:0E:50,0,Thomson Telecom Belgium,,,MA-L,2026-07-05,2026-07-05
00:0E:51,0,TECNA SpA,,,MA-L,2026-07-05,2026-07-05
00:0E:52,0,Optium Corporation,,,MA-L,2026-07-05,2026-07-05
00:0E:53,0,Av Tech Corporation,,,MA-L,2026-07-05,2026-07-05
00:0E:54,0,AlphaCell Wireless Ltd.,,,MA-L,2026-07-05,2026-07-05
00:0E:55,0,Auvitran,,,MA-L,2026-07-05,2026-07-05
00:0E:56,0,4G Systems GmbH & Co. KG,,,MA-L,2026-07-05,2026-07-05
00:0E:57,0,"Iworld Networking, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:58,0,"Sonos, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:59,0,Sagemcom Broadband SAS,,,MA-L,2026-07-05,2026-07-05
00:0E:5A,0,TELEFIELD inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:5B,0,ParkerVision - Direct2Data,,,MA-L,2026-07-05,2026-07-05
00:0E:5C,0,Commscope,,,MA-L,2026-07-05,2026-07-05
00:0E:5D,0,Triple Play Technologies A/S,,,MA-L,2026-07-05,2026-07-05
00:0E:5E,0,"Raisecom Technology CO., LTD",,,MA-L,2026-07-05,2026-07-05
00:0E:5F,0,activ-net GmbH & Co. KG,,,MA-L,2026-07-05,2026-07-05
00:0E:60,0,360SUN Digital Broadband Corporation,,,MA-L,2026-07-05,2026-07-05
00:0E:61,0,Microtrol Limited,,,MA-L,2026-07-05,2026-07-05
00:0E:62,0,Nortel Networks,,,MA-L,2026-07-05,2026-07-05
00:0E:63,0,Lemke Diagnostics GmbH,,,MA-L,2026-07-05,2026-07-05
00:0E:64,0,"Elphel, Inc",,,MA-L,2026-07-05,2026-07-05
00:0E:65,0,TransCore,,,MA-L,2026-07-05,2026-07-05
00:0E:66,0,"Hitachi Industry & Control Solutions, Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0E:67,0,Eltis Microelectronics Ltd.,,,MA-L,2026-07-05,2026-07-05
00:0E:68,0,E-TOP Network Technology Inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:69,0,China Electric Power Research Institute,,,MA-L,2026-07-05,2026-07-05
00:0E:6A,0,3Com Ltd,,,MA-L,2026-07-05,2026-07-05
00:0E:6B,0,Janitza electronics GmbH,,,MA-L,2026-07-05,2026-07-05
00:0E:6C,0,Device Drivers Limited,,,MA-L,2026-07-05,2026-07-05
00:0E:6D,0,"Murata Manufacturing Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0E:6E,0,MAT S.A. (Mircrelec Advanced Technology),,,MA-L,2026-07-05,2026-07-05
00:0E:6F,0,IRIS Corporation Berhad,,,MA-L,2026-07-05,2026-07-05
00:0E:70,0,in2 Networks,,,MA-L,2026-07-05,2026-07-05
00:0E:71,0,Gemstar Technology Development Ltd.,,,MA-L,2026-07-05,2026-07-05
00:0E:72,0,Sesami Technologies Srl,,,MA-L,2026-07-05,2026-07-05
00:0E:73,0,Tpack A/S,,,MA-L,2026-07-05,2026-07-05
00:0E:74,0,Solar Telecom. Tech,,,MA-L,2026-07-05,2026-07-05
00:0E:75,0,New York Air Brake Corp.,,,MA-L,2026-07-05,2026-07-05
00:0E:76,0,Gemsoc Innovision Inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:77,0,"Decru, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:78,0,Amtelco,,,MA-L,2026-07-05,2026-07-05
00:0E:79,0,Ample Communications Inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:7A,0,"GemWon Communications Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0E:7B,0,Toshiba,,,MA-L,2026-07-05,2026-07-05
00:0E:7C,0,Televes S.A.,,,MA-L,2026-07-05,2026-07-05
00:0E:7D,0,Electronics Line 3000 Ltd.,,,MA-L,2026-07-05,2026-07-05
00:0E:7E,0,ionSign Oy,,,MA-L,2026-07-05,2026-07-05
00:0E:7F,0,Hewlett Packard,,,MA-L,2026-07-05,2026-07-05
00:0E:80,0,Thomson Technology Inc,,,MA-L,2026-07-05,2026-07-05
00:0E:81,0,"Devicescape Software, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:82,0,Infinity Tech,,,MA-L,2026-07-05,2026-07-05
00:0E:83,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
00:0E:84,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
00:0E:85,0,"Catalyst Enterprises, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:86,0,Alcatel North America,,,MA-L,2026-07-05,2026-07-05
00:0E:87,0,adp Gauselmann GmbH,,,MA-L,2026-07-05,2026-07-05
00:0E:88,0,Videotron Corp.,,,MA-L,2026-07-05,2026-07-05
00:0E:89,0,Clematic,,,MA-L,2026-07-05,2026-07-05
00:0E:8A,0,Avara Technologies Pty. Ltd.,,,MA-L,2026-07-05,2026-07-05
00:0E:8B,0,"Astarte Technology Co, Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0E:8C,0,Siemens AG,,,MA-L,2026-07-05,2026-07-05
00:0E:8D,0,Systems in Progress Holding GmbH,,,MA-L,2026-07-05,2026-07-05
00:0E:8E,0,"SparkLAN Communications, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:8F,0,Sercomm Corporation.,,,MA-L,2026-07-05,2026-07-05
00:0E:90,0,Ponico Corp.,,,MA-L,2026-07-05,2026-07-05
00:0E:91,0,Navico Auckland Ltd,,,MA-L,2026-07-05,2026-07-05
00:0E:92,0,Open Telecom,,,MA-L,2026-07-05,2026-07-05
00:0E:93,0,"Milénio 3 Sistemas Electrónicos, Lda.",,,MA-L,2026-07-05,2026-07-05
00:0E:94,0,Maas International BV,,,MA-L,2026-07-05,2026-07-05
00:0E:95,0,"Fujiya Denki Seisakusho Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0E:96,0,"Cubic Defense Applications, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:97,0,"Ultracker Technology CO., Inc",,,MA-L,2026-07-05,2026-07-05
00:0E:98,0,HME Clear-Com LTD.,,,MA-L,2026-07-05,2026-07-05
00:0E:99,0,"Spectrum Digital, Inc",,,MA-L,2026-07-05,2026-07-05
00:0E:9A,0,"Boe Technology Group Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
00:0E:9B,0,Ambit Microsystems Corporation,,,MA-L,2026-07-05,2026-07-05
00:0E:9C,0,Benchmark Electronics,,,MA-L,2026-07-05,2026-07-05
00:0E:9D,0,Tiscali UK Ltd,,,MA-L,2026-07-05,2026-07-05
00:0E:9E,0,"Topfield Co., Ltd",,,MA-L,2026-07-05,2026-07-05
00:0E:9F,0,TEMIC SDS GmbH,,,MA-L,2026-07-05,2026-07-05
00:0E:A0,0,NetKlass Technology Inc.,,,MA-L,2026-07-05,2026-07-05
00:0E:A1,0,Formosa Teletek Corporation,,,MA-L,2026-07-05,2026-07-05
00:0E:A2,0,"McAfee, Inc",,,MA-L,2026-07-05,2026-07-05
00:0E:A3,0,"CNCR-IT CO.,LTD,HangZhou P.R.CHINA",,,MA-L,2026-07-05,2026-07-05
00:0E:A4,0,Quantum Corp.,,,MA-L,2026-07-05,2026-07-05
00:0E:A5,0,BLIP Systems,,,MA-L,2026-07-05,2026-07-05
00:0E:A6,0,ASUSTek COMPUTER INC.,,,MA-L,2026-07-05,2026-07-05
00:0E:A7,0,Endace Technology,,,MA-L,2026-07-05,2026-07-05
00:0E:A8,0,United Technologists Europe Limited,,,MA-L,2026-07-05,2026-07-05
00:0E:A9,0,Shanghai Xun Shi Communications Equipment Ltd. Co.,,,MA-L,2026-07-05,2026-07-05
00:0E:AA,0,"Scalent Systems, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:AB,0,Cray Inc,,,MA-L,2026-07-05,2026-07-05
00:0E:AC,0,"Mintron Enterprise Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
00:0E:AD,0,"Metanoia Technologies, Inc.",,,MA-L,2026-07-05,2026-07-05
00:0E:AE,0,Gawell Technologies Corp.,,,MA-L,2026-07-05,2026-07-05
00:0E:AF,0,Castel,,,MA-L,2026-07-05,2026-07-05
